% Model:              环形光栅_有结构_散射.mph
% Version:            COMSOL 5.3.1.180
% Date:               Sep 4 2018, 21:36
% Table:              Accumulated Probe Table 2 - 
% lambda (m)             freq                     emw.S11*conj(emw.S11) (1), Boundary Probe 1Electric field norm (V/m), Domain Probe 1
3.0E-4                   9.993081933333334E11     0.6725384479015442       43143.823784572895
3.010016694490818E-4     9.959827084969496E11     0.6919534428178603       42965.4544063019
3.0200333889816356E-4    9.926792832614706E11     0.7245164133659048       23986.26081412968
3.030050083472454E-4     9.893976988539946E11     0.7404205289396962       10161.901522366677
3.040066777963272E-4     9.861377393849534E11     0.7205077129105314       10101.791505428244
3.0500834724540897E-4    9.828991918007665E11     0.7222048040376436       13495.363790642346
3.060100166944908E-4     9.79681845837425E11      0.7328129680650777       17914.29321343506
3.070116861435726E-4     9.764854939749863E11     0.7315019527886649       42317.577676048735
3.080133555926544E-4     9.733099313929541E11     0.7572371121158015       50748.92923146204
3.090150250417362E-4     9.701549559265262E11     0.7819361961962875       50383.35768338291
3.10016694490818E-4      9.670203680236942E11     0.8021412072423539       42377.70672843406
3.110183639398998E-4     9.639059707031671E11     0.8068456351230548       36216.834220610304
3.120200333889816E-4     9.608115695131086E11     0.8008780959894908       18733.535522902577
3.1302170283806343E-4    9.577369724906666E11     0.7765180295293742       15485.71522802268
3.140233722871452E-4     9.546819901222755E11     0.7792122241508396       28143.8206750418
3.15025041736227E-4      9.516464353047166E11     0.7966298456725217       41042.61596906714
3.1602671118530884E-4    9.486301233069203E11     0.7972479132994663       51217.5499186816
3.170283806343906E-4     9.456328717324908E11     0.7985624118225022       57612.54217978106
3.1803005008347243E-4    9.426545004829397E11     0.8034741352861853       53925.20792878341
3.1903171953255425E-4    9.396948317216117E11     0.7993056540360576       49543.11121140445
3.20033388981636E-4      9.367536898382891E11     0.7883789389795286       42203.13042924523
3.2103505843071784E-4    9.338309014144565E11     0.7732584946639587       41842.74218212215
3.2203672787979966E-4    9.309262951892172E11     0.759754986315599        35139.39882286349
3.2303839732888143E-4    9.2803970202584E11       0.7440198409660199       32517.882852619077
3.2404006677796325E-4    9.251709548789285E11     0.7313918570948712       26574.737126315937
3.250417362270451E-4     9.223198887621982E11     0.7207836907606731       20261.229446053887
3.2604340567612684E-4    9.19486340716846E11      0.7152969865080502       20112.828728151806
3.2704507512520866E-4    9.166701497805004E11     0.7089004390041211       17932.919077050974
3.280467445742905E-4     9.138711569567429E11     0.7116008446429605       21507.806294621485
3.2904841402337225E-4    9.110892051851853E11     0.7107856101941775       19795.590536872594
3.300500834724541E-4     9.083241393120891E11     0.707847102352189        18270.269469577368
3.310517529215359E-4     9.05575806061523E11      0.6937578044239874       25121.609603525147
3.3205342237061766E-4    9.028440540070388E11     0.6970185894555277       22360.56540110057
3.330550918196995E-4     9.001287335438597E11     0.6983770477953929       27616.060560457332
3.340567612687813E-4     8.974296968615692E11     0.6920470295725529       40175.23909710088
3.3505843071786307E-4    8.947467979172896E11     0.6745246445781719       41009.76004990369
3.360601001669449E-4     8.920798924093394E11     0.6598432532032725       51480.62607639415
3.370617696160267E-4     8.894288377513619E11     0.6344662560770339       47203.796531100495
3.380634390651085E-4     8.867934930469137E11     0.6100769702345757       35069.003551903166
3.390651085141903E-4     8.841737190645002E11     0.5833940195379247       25770.44174418088
3.400667779632721E-4     8.815693782130585E11     0.539813056570309        58058.43925803783
3.410684474123539E-4     8.78980334517866E11      0.5184587566993438       89841.41769669596
3.420701168614357E-4     8.764064535968766E11     0.49572763162650385      96905.09120544394
3.430717863105175E-4     8.738476026374697E11     0.43576138425296396      110593.04986547439
3.440734557595993E-4     8.713036503736051E11     0.3542725514826599       125408.85428582036
3.450751252086811E-4     8.687744670633768E11     0.2639129697342822       138760.76946102487
3.4607679465776294E-4    8.66259924466956E11      0.17917292940436438      151944.80844638037
3.470784641068447E-4     8.637598958249159E11     0.12841850556148346      157595.4836375818
3.4808013355592653E-4    8.612742558369305E11     0.10859477289883256      154637.98161599578
3.490818030050083E-4     8.588028806408418E11     0.11415479696942178      159425.38060219612
3.500834724540901E-4     8.56345647792084E11      0.1800040211467253       157231.3933847941
3.5108514190317194E-4    8.539024362434618E11     0.24977219492226174      143933.2499716659
3.5208681135225376E-4    8.514731263252727E11     0.3371799892650732       140455.892916272
3.5308848080133553E-4    8.490575997257683E11     0.4675216144813167       134211.563395313
3.5409015025041735E-4    8.466557394719471E11     0.4496748754056473       94950.61438396345
3.550918196994991E-4     8.442674299106725E11     0.33274803255268914      273703.96643765154
3.5609348914858094E-4    8.418925566901079E11     0.4114891363618936       281779.82133002917
3.5709515859766276E-4    8.39531006741468E11      0.3606170259642969       271356.7974546306
3.580968280467446E-4     8.371826682610723E11     0.2749324037970975       256065.1718582261
3.5909849749582635E-4    8.34847430692701E11      0.22043706183171835      238104.6809331665
3.6010016694490817E-4    8.325251847102457E11     0.2360844221127874       218601.12985337374
3.6110183639398994E-4    8.302158222006473E11     0.30688078218385184      204475.369735571
3.6210350584307176E-4    8.279192362471185E11     0.4420380510826814       181193.808412833
3.631051752921536E-4     8.256353211126437E11     0.566211452536836        143095.59341669246
3.641068447412354E-4     8.233639722237505E11     0.6324922994144964       114386.96082712912
3.6510851419031717E-4    8.211050861545496E11     0.6931252580370333       100117.22649282146
3.66110183639399E-4      8.188585606110352E11     0.7472280542254757       89985.26137195755
3.6711185308848076E-4    8.166242944156436E11     0.7856256210848992       84861.80872937392
3.681135225375626E-4     8.144021874920636E11     0.7808448329399303       78308.04678518511
