% Model:              grating_duty=1:10.mph
% Version:            COMSOL 5.3.1.180
% Date:               Sep 4 2018, 09:18
% Table:              Accumulated Probe Table 3 - 
% lambda (m)             freq                     sqrt(emw.S11*conj(emw.S11)) (1), S11Frequency, frequency     Electric field norm (V/m), normE
3.0E-4                   9.993081933333334E11     0.17079913251233303      9.993081933333334E11     1970.8444714965758
3.010016694490818E-4     9.959827084969496E11     0.11051626543307475      9.959827084969496E11     2095.4248448962235
3.0200333889816356E-4    9.926792832614706E11     0.05879844381986566      9.926792832614706E11     2201.5532964091253
3.030050083472454E-4     9.893976988539946E11     0.06151642078243793      9.893976988539946E11     2278.55891338146
3.040066777963272E-4     9.861377393849534E11     0.11961982763883688      9.861377393849534E11     2324.9457075412147
3.0500834724540897E-4    9.828991918007665E11     0.1884090360513766       9.828991918007665E11     2344.6164325649856
3.060100166944908E-4     9.79681845837425E11      0.25852638883803264      9.79681845837425E11      2343.7865559097777
3.070116861435726E-4     9.764854939749863E11     0.3271422479053983       9.764854939749863E11     2329.329048277154
3.080133555926544E-4     9.733099313929541E11     0.3929953106475316       9.733099313929541E11     2308.220179659747
3.090150250417362E-4     9.701549559265262E11     0.45578798775460516      9.701549559265262E11     2287.786837715647
3.10016694490818E-4      9.670203680236942E11     0.5161694222733353       9.670203680236942E11     2276.8886407704763
3.110183639398998E-4     9.639059707031671E11     0.5761069260751643       9.639059707031671E11     2289.0799105641026
3.120200333889816E-4     9.608115695131086E11     0.6401242360166881       9.608115695131086E11     2705.901544133728
3.1302170283806343E-4    9.577369724906666E11     0.7173190204865003       9.577369724906666E11     3623.775536248803
3.140233722871452E-4     9.546819901222755E11     0.7367016933420163       9.546819901222755E11     5768.124390204917
3.15025041736227E-4      9.516464353047166E11     0.47165468589850523      9.516464353047166E11     4167.522686434884
3.1602671118530884E-4    9.486301233069203E11     0.5790363560114884       9.486301233069203E11     2543.5874675650352
3.170283806343906E-4     9.456328717324908E11     0.6535982999945774       9.456328717324908E11     1967.6698552110884
3.1803005008347243E-4    9.426545004829397E11     0.7144728466168424       9.426545004829397E11     1773.0721188946168
3.1903171953255425E-4    9.396948317216117E11     0.809743021657903        9.396948317216117E11     2773.3751885859765
3.20033388981636E-4      9.367536898382891E11     0.47967105726999626      9.367536898382891E11     4693.4774394284
3.2103505843071784E-4    9.338309014144565E11     0.662813729178126        9.338309014144565E11     1943.742573378111
3.2203672787979966E-4    9.309262951892172E11     0.7061999770513343       9.309262951892172E11     1490.0301587384201
3.2303839732888143E-4    9.2803970202584E11       0.7293310213819708       9.2803970202584E11       1304.2572352853795
3.2404006677796325E-4    9.251709548789285E11     0.7453144473205856       9.251709548789285E11     1196.8623433076025
3.250417362270451E-4     9.223198887621982E11     0.7575938085673468       9.223198887621982E11     1124.0792877151707
3.2604340567612684E-4    9.19486340716846E11      0.7675028952418667       9.19486340716846E11      1070.1757847522797
3.2704507512520866E-4    9.166701497805004E11     0.7756880562471797       9.166701497805004E11     1028.1615069858426
3.280467445742905E-4     9.138711569567429E11     0.7825151174165449       9.138711569567429E11     994.4460212704307
3.2904841402337225E-4    9.110892051851853E11     0.7882155785654217       9.110892051851853E11     970.1411281451799
3.300500834724541E-4     9.083241393120891E11     0.7929472414398668       9.083241393120891E11     954.7596883279265
3.310517529215359E-4     9.05575806061523E11      0.7968218484383871       9.05575806061523E11      944.0158231791216
3.3205342237061766E-4    9.028440540070388E11     0.7999190253495563       9.028440540070388E11     935.5721479213321
3.330550918196995E-4     9.001287335438597E11     0.802295681793167        9.001287335438597E11     934.2920930978464
3.340567612687813E-4     8.974296968615692E11     0.8039945723414645       8.974296968615692E11     944.8391628840687
3.3505843071786307E-4    8.947467979172896E11     0.8050484322948355       8.947467979172896E11     955.1409242700331
3.360601001669449E-4     8.920798924093394E11     0.8054731504963327       8.920798924093394E11     965.0316751070479
3.370617696160267E-4     8.894288377513619E11     0.8052511536147342       8.894288377513619E11     974.054415962473
3.380634390651085E-4     8.867934930469137E11     0.8043148196351672       8.867934930469137E11     981.6727019404515
3.390651085141903E-4     8.841737190645002E11     0.8025176541764132       8.841737190645002E11     990.0776373141018
3.400667779632721E-4     8.815693782130585E11     0.7993446035851053       8.815693782130585E11     1012.6636097766415
3.410684474123539E-4     8.78980334517866E11      0.7874620047951726       8.78980334517866E11      1216.8690050844423
3.420701168614357E-4     8.764064535968766E11     0.8024016780101653       8.764064535968766E11     1094.1423597220362
3.430717863105175E-4     8.738476026374697E11     0.7953401876105411       8.738476026374697E11     1031.4253635432192
3.440734557595993E-4     8.713036503736051E11     0.7900404717035073       8.713036503736051E11     1035.7082538464788
3.450751252086811E-4     8.687744670633768E11     0.7848750215602927       8.687744670633768E11     1050.1701674329393
3.4607679465776294E-4    8.66259924466956E11      0.7805017686863537       8.66259924466956E11      1054.239297077997
3.470784641068447E-4     8.637598958249159E11     0.7751799792306133       8.637598958249159E11     1061.577786907167
3.4808013355592653E-4    8.612742558369305E11     0.7687040523766787       8.612742558369305E11     1066.8537891641354
3.490818030050083E-4     8.588028806408418E11     0.7641418220540495       8.588028806408418E11     1092.6163765051967
3.500834724540901E-4     8.56345647792084E11      0.7547561496856027       8.56345647792084E11      1099.6723866790346
3.5108514190317194E-4    8.539024362434618E11     0.7456423400816339       8.539024362434618E11     1142.6449687080706
3.5208681135225376E-4    8.514731263252727E11     0.7355036956697665       8.514731263252727E11     1174.5614877917533
3.5308848080133553E-4    8.490575997257683E11     0.7244511162927231       8.490575997257683E11     1208.1030670096334
