% Model:              grating_duty_param_sweep.mph
% Version:            COMSOL 5.3.1.180
% Date:               Sep 5 2018, 01:09
% Table:              Accumulated Probe Table 3 - 
% grating_period (m)     freq                     sqrt(emw.S11*conj(emw.S11)) (1), S11Electric field norm (V/m), normE
2.5E-4                   1.0E11                   0.7999967624771688       1041.6373379183822
2.5E-4                   1.0100111234705228E11    0.7999169391256363       1041.8239269002304
2.5E-4                   1.0200222469410455E11    0.7997648974828003       1042.1785918190694
2.5E-4                   1.0300333704115685E11    0.7995404560412558       1042.70096829036
2.5E-4                   1.0400444938820912E11    0.7992433467935127       1043.3907551400252
2.5E-4                   1.050055617352614E11     0.7988732147296576       1044.2482555924364
2.5E-4                   1.0600667408231367E11    0.7984296171737455       1045.2738456122063
2.5E-4                   1.0700778642936597E11    0.7979120229564979       1046.4679735473949
2.5E-4                   1.0800889877641824E11    0.7973198114251653       1047.8311596060853
2.5E-4                   1.0901001112347052E11    0.7966522712862881       1049.363995307318
2.5E-4                   1.100111234705228E11     0.7959085992835558       1051.0671427505615
2.5E-4                   1.1101223581757509E11    0.7950878987055799       1052.941333842599
2.5E-4                   1.1201334816462737E11    0.7941891777271436       1054.9873693489883
2.5E-4                   1.1301446051167964E11    0.7932113475754119       1057.2061178364092
2.5E-4                   1.1401557285873192E11    0.7921532205260541       1059.5985144375768
2.5E-4                   1.1501668520578421E11    0.7910135077220187       1062.1655594994743
2.5E-4                   1.1601779755283649E11    0.7897908168184228       1064.9083169823143
2.5E-4                   1.1701890989988876E11    0.7884836494468046       1067.8279127335118
2.5E-4                   1.1802002224694104E11    0.7870903985012961       1070.9255324632704
2.5E-4                   1.1902113459399332E11    0.7856093452437994       1074.2024195482447
2.5E-4                   1.2002224694104561E11    0.7840386562267363       1077.6598725184194
2.5E-4                   1.2102335928809789E11    0.782376380034338        1081.299242276758
2.5E-4                   1.2202447163515016E11    0.78062044384116         1085.1219289873277
2.5E-4                   1.2302558398220245E11    0.7787686497888411       1089.1293786003741
2.5E-4                   1.2402669632925473E11    0.7768186711824059       1093.3230790053385
2.5E-4                   1.25027808676307E11      0.7747680485090269       1097.7045557494655
2.5E-4                   1.2602892102335928E11    0.7726141852801769       1102.2753672812096
2.5E-4                   1.2703003337041156E11    0.7703543437056282       1107.037099697429
2.5E-4                   1.2803114571746385E11    0.7679856402009865       1111.991360911885
2.5E-4                   1.2903225806451613E11    0.7655050407394195       1117.1397742462013
2.5E-4                   1.300333704115684E11     0.7629093560564325       1122.4839713241952
2.5E-4                   1.310344827586207E11     0.7601952367190319       1128.0255842660222
2.5E-4                   1.3203559510567297E11    0.757359168075101        1133.766237079319
2.5E-4                   1.3303670745272525E11    0.7543974650995583       1139.7075362202113
2.5E-4                   1.3403781979977753E11    0.7513062671576037       1145.851060208394
2.5E-4                   1.350389321468298E11     0.7480815327130457       1152.1983482591318
2.5E-4                   1.3604004449388208E11    0.7447190340068082       1158.7508878095189
2.5E-4                   1.3704115684093437E11    0.7412143517424197       1165.510100936316
2.5E-4                   1.3804226918798663E11    0.7375628698173863       1172.4773294390234
2.5E-4                   1.3904338153503894E11    0.7337597701461118       1179.6538186477799
2.5E-4                   1.4004449388209122E11    0.7298000276276624       1187.0406997474397
2.5E-4                   1.410456062291435E11     0.7256784053172505       1194.6389705604377
2.5E-4                   1.4204671857619577E11    0.7213894498728004       1202.449474699285
2.5E-4                   1.4304783092324805E11    0.7169274873520523       1210.472878940115
2.5E-4                   1.4404894327030032E11    0.712286619450062        1218.709648761465
2.5E-4                   1.450500556173526E11     0.7074607202777219       1227.160021882551
2.5E-4                   1.460511679644049E11     0.7024434337906326       1235.8239797619867
2.5E-4                   1.4705228031145718E11    0.6972281719965665       1244.7012168811477
2.5E-4                   1.4805339265850946E11    0.6918081140780914       1253.7911077942629
2.5E-4                   1.4905450500556174E11    0.6861762065876086       1263.092671788331
2.5E-4                   1.50055617352614E11      0.6803251648844996       1272.6045350948536
2.5E-4                   1.510567296996663E11     0.6742474760020669       1282.3248906185695
2.5E-4                   1.5205784204671857E11    0.6679354031514119       1292.2514550862452
2.5E-4                   1.5305895439377087E11    0.661380992085769        1302.3814236322503
2.5E-4                   1.5406006674082312E11    0.6545760795689662       1312.7114217961025
2.5E-4                   1.5506117908787543E11    0.6475123042090567       1323.2374549910728
2.5E-4                   1.560622914349277E11     0.6401811199386221       1333.954855502853
2.5E-4                   1.5706340378197998E11    0.6325738124376544       1344.8582271705616
2.5E-4                   1.5806451612903226E11    0.6246815188161459       1355.9413878737714
2.5E-4                   1.5906562847608453E11    0.6164952508797648       1367.197310152162
2.5E-4                   1.600667408231368E11     0.608005922321597        1378.6180602022475
2.5E-4                   1.610678531701891E11     0.5992043801823018       1390.1947356914434
2.5E-4                   1.620689655172414E11     0.5900814409266896       1401.9174028607945
2.5E-4                   1.6307007786429367E11    0.5806279314795215       1413.7750335250455
2.5E-4                   1.6407119021134595E11    0.5708347355500666       1425.7554426735167
2.5E-4                   1.6507230255839822E11    0.560692845551088        1437.845227494928
2.5E-4                   1.660734149054505E11     0.5501934203884346       1450.0297087659303
2.5E-4                   1.6707452725250278E11    0.5393278493484969       1462.292875716998
2.5E-4                   1.6807563959955505E11    0.5280878222510241       1474.617335603256
2.5E-4                   1.6907675194660736E11    0.5164654059561498       1486.98426930101
2.5E-4                   1.700778642936596E11     0.5044531272254902       1499.3733944901076
2.5E-4                   1.710789766407119E11     0.49204406181287835      1511.7629379840816
2.5E-4                   1.7208008898776416E11    0.47923192953870575      1524.1296190045564
